,src,race_date,race_course,race_number,race_id,race_class,race_distance,track_condition,race_name,track,sectional_time,incident_report,finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6
18446,20160522-8.html,2016-05-22,Sha Tin,8,2015-664,Group One,2400,GOOD TO FIRM,THE STANDARD CHARTERED CHAMPIONS & CHATER CUP,"TURF - ""A"" COURSE",25.32 24.37 25.02 24.37 23.23 23.87,"
                From the outside barrier, MILITARY ATTACK was shifted across behind runners in the early stages.
Approaching the 200 Metres, the whip of J Moreira (DESIGNS ON ROME) was knocked from his grasp by the whip of Z Purton (VICTORY MAGIC).
N Rawiller stated that in the early stages MILITARY ATTACK was reluctant to stretch out and became detached from the main body of the field.  He said he had hoped that the tempo may steady up in the middle stages which would provide the opportunity for MILITARY ATTACK to improve its position, however, it was not until after the 500 Metres that the horse was able to commence to improve.  He added after being placed under pressure in the early part of the Straight, MILITARY ATTACK again felt reluctant to stretch out and as the horse did not feel comfortable in its action, he rode it out only hands and heels over the concluding stages.  After the race, the Veterinary Officer reported that MILITARY ATTACK was lame in its left front leg.  Before being allowed to race again, MILITARY ATTACK will be subjected to an official veterinary examination.
WERTHER, BLAZING SPEED and VICTORY MAGIC were sent for sampling.
",4,2.0,DESIGNS ON ROME,P270,J Moreira,J Moore,126,1067,5,1-1/4,7.0,7.0,7.0,6.0,2.26.38,6.5,6.0,4.0
18447,20160522-8.html,2016-05-22,Sha Tin,8,2015-664,Group One,2400,GOOD TO FIRM,THE STANDARD CHARTERED CHAMPIONS & CHATER CUP,"TURF - ""A"" COURSE",25.32 24.37 25.02 24.37 23.23 23.87,"
                From the outside barrier, MILITARY ATTACK was shifted across behind runners in the early stages.
Approaching the 200 Metres, the whip of J Moreira (DESIGNS ON ROME) was knocked from his grasp by the whip of Z Purton (VICTORY MAGIC).
N Rawiller stated that in the early stages MILITARY ATTACK was reluctant to stretch out and became detached from the main body of the field.  He said he had hoped that the tempo may steady up in the middle stages which would provide the opportunity for MILITARY ATTACK to improve its position, however, it was not until after the 500 Metres that the horse was able to commence to improve.  He added after being placed under pressure in the early part of the Straight, MILITARY ATTACK again felt reluctant to stretch out and as the horse did not feel comfortable in its action, he rode it out only hands and heels over the concluding stages.  After the race, the Veterinary Officer reported that MILITARY ATTACK was lame in its left front leg.  Before being allowed to race again, MILITARY ATTACK will be subjected to an official veterinary examination.
WERTHER, BLAZING SPEED and VICTORY MAGIC were sent for sampling.
",5,5.0,HELENE HAPPY STAR,T104,K Teetan,J Moore,126,1128,3,1-1/2,1.0,1.0,1.0,1.0,2.26.42,13,1.0,5.0
18448,20160522-8.html,2016-05-22,Sha Tin,8,2015-664,Group One,2400,GOOD TO FIRM,THE STANDARD CHARTERED CHAMPIONS & CHATER CUP,"TURF - ""A"" COURSE",25.32 24.37 25.02 24.37 23.23 23.87,"
                From the outside barrier, MILITARY ATTACK was shifted across behind runners in the early stages.
Approaching the 200 Metres, the whip of J Moreira (DESIGNS ON ROME) was knocked from his grasp by the whip of Z Purton (VICTORY MAGIC).
N Rawiller stated that in the early stages MILITARY ATTACK was reluctant to stretch out and became detached from the main body of the field.  He said he had hoped that the tempo may steady up in the middle stages which would provide the opportunity for MILITARY ATTACK to improve its position, however, it was not until after the 500 Metres that the horse was able to commence to improve.  He added after being placed under pressure in the early part of the Straight, MILITARY ATTACK again felt reluctant to stretch out and as the horse did not feel comfortable in its action, he rode it out only hands and heels over the concluding stages.  After the race, the Veterinary Officer reported that MILITARY ATTACK was lame in its left front leg.  Before being allowed to race again, MILITARY ATTACK will be subjected to an official veterinary examination.
WERTHER, BLAZING SPEED and VICTORY MAGIC were sent for sampling.
",6,8.0,AMBITIOUS CHAMPION,S083,C Schofield,R Gibson,126,1098,6,4,2.0,2.0,2.0,2.0,2.26.82,20,2.0,6.0
18449,20160522-8.html,2016-05-22,Sha Tin,8,2015-664,Group One,2400,GOOD TO FIRM,THE STANDARD CHARTERED CHAMPIONS & CHATER CUP,"TURF - ""A"" COURSE",25.32 24.37 25.02 24.37 23.23 23.87,"
                From the outside barrier, MILITARY ATTACK was shifted across behind runners in the early stages.
Approaching the 200 Metres, the whip of J Moreira (DESIGNS ON ROME) was knocked from his grasp by the whip of Z Purton (VICTORY MAGIC).
N Rawiller stated that in the early stages MILITARY ATTACK was reluctant to stretch out and became detached from the main body of the field.  He said he had hoped that the tempo may steady up in the middle stages which would provide the opportunity for MILITARY ATTACK to improve its position, however, it was not until after the 500 Metres that the horse was able to commence to improve.  He added after being placed under pressure in the early part of the Straight, MILITARY ATTACK again felt reluctant to stretch out and as the horse did not feel comfortable in its action, he rode it out only hands and heels over the concluding stages.  After the race, the Veterinary Officer reported that MILITARY ATTACK was lame in its left front leg.  Before being allowed to race again, MILITARY ATTACK will be subjected to an official veterinary examination.
WERTHER, BLAZING SPEED and VICTORY MAGIC were sent for sampling.
",7,3.0,MILITARY ATTACK,N175,N Rawiller,C Fownes,126,1034,8,4,8.0,8.0,8.0,8.0,2.26.83,29,8.0,7.0
18450,20160522-8.html,2016-05-22,Sha Tin,8,2015-664,Group One,2400,GOOD TO FIRM,THE STANDARD CHARTERED CHAMPIONS & CHATER CUP,"TURF - ""A"" COURSE",25.32 24.37 25.02 24.37 23.23 23.87,"
                From the outside barrier, MILITARY ATTACK was shifted across behind runners in the early stages.
Approaching the 200 Metres, the whip of J Moreira (DESIGNS ON ROME) was knocked from his grasp by the whip of Z Purton (VICTORY MAGIC).
N Rawiller stated that in the early stages MILITARY ATTACK was reluctant to stretch out and became detached from the main body of the field.  He said he had hoped that the tempo may steady up in the middle stages which would provide the opportunity for MILITARY ATTACK to improve its position, however, it was not until after the 500 Metres that the horse was able to commence to improve.  He added after being placed under pressure in the early part of the Straight, MILITARY ATTACK again felt reluctant to stretch out and as the horse did not feel comfortable in its action, he rode it out only hands and heels over the concluding stages.  After the race, the Veterinary Officer reported that MILITARY ATTACK was lame in its left front leg.  Before being allowed to race again, MILITARY ATTACK will be subjected to an official veterinary examination.
WERTHER, BLAZING SPEED and VICTORY MAGIC were sent for sampling.
",8,7.0,GIOVANNI CANALETTO,V193,O Bosson,P O'Sullivan,126,1123,1,6,6.0,5.0,5.0,5.0,2.27.13,15,7.0,8.0
23209,20161211-4.html,2016-12-11,Sha Tin,4,2016-253,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.29 24.48 24.55 24.35 23.42 24.13,"
                ONE FOOT IN HEAVEN began only fairly.
From wide barriers, BENZINI and QUECHUA were shifted across behind runners shortly after the start.
Approaching the 2100 Metres, HELENE HAPPY STAR momentarily raced tight between ANTICIPATION and HIGHLAND REEL (R Moore) which shifted in.  In this incident, HELENE HAPPY STAR bumped the hindquarters of ANTICIPATION which became unbalanced.  GARLINGARI was hampered in consequence and shifted out, resulting in NUOVO RECORD being placed in restricted room inside SMART LAYER.  R Moore was reprimanded and advised to ensure that he leaves comfortable racing room for runners on his inside.
D Lane (BIG ORANGE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 2200 Metres he permitted his mount to shift in when not clear of ONE FOOT IN HEAVEN, causing that horse to be checked and to lose the running to which it was rightfully entitled.  D Lane was suspended from riding in races for a period to commence immediately and to expire on Wednesday, 28 December 2016 on which day he may resume race riding (4 Hong Kong racedays).  In assessing penalty, the Stewards took into consideration the status of this race.
Passing the 1800 Metres, QUECHUA was momentarily crowded for room between NUOVO RECORD and ONE FOOT IN HEAVEN, both of which shifted ground marginally.
Approaching the 800 Metres, FLAME HERO raced tight inside ANTICIPATION which in turn raced tight inside SMART LAYER.
Approaching the 700 Metres, SATONO CROWN was steadied away from the heels of BIG ORANGE which commenced to give ground.  BENZINI, which was following SATONO CROWN and awkwardly placed behind that horse, shifted out marginally, resulting in QUECHUA being crowded for room inside ONE FOOT IN HEAVEN.  SATONO CROWN continued to be awkwardly placed behind BIG ORANGE as that horse continued to give ground.
Approaching the 500 Metres, NUOVO RECORD and QUECHUA raced tight.
At the entrance to the Straight, BIG ORANGE and ONE FOOT IN HEAVEN raced tight.
Near the 350 Metres, BIG ORANGE, which was continuing to giving ground, was eased away from the heels of ONE FOOT IN HEAVEN which shifted in.
NUOVO RECORD was not able to obtain clear running until passing the 300 Metres.
Passing the 100 Metres, BENZINI was shifted in away from the heels of ONE FOOT IN HEAVEN which shifted in.
For the majority of the race, SMART LAYER travelled wide and without cover.
The performances of HELENE HAPPY STAR and ANTICIPATION, which finished tailed out, were considered unacceptable.  Before being allowed to race again, HELENE HAPPY STAR and ANTICIPATION will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
After arriving back in quarantine after the race, GARLINGARI was reported to be lame in the right front leg.
A veterinary inspection of SILVERWAVE and HELENE HAPPY STAR immediately following the race did not show any significant findings.
SATONO CROWN and HIGHLAND REEL were sent for sampling.
",1,4.0,SATONO CROWN,V632,J Moreira,N Hori,126,1069,9,-,10.0,10.0,9.0,8.0,2.26.22,20,5.0,1.0
23210,20161211-4.html,2016-12-11,Sha Tin,4,2016-253,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.29 24.48 24.55 24.35 23.42 24.13,"
                ONE FOOT IN HEAVEN began only fairly.
From wide barriers, BENZINI and QUECHUA were shifted across behind runners shortly after the start.
Approaching the 2100 Metres, HELENE HAPPY STAR momentarily raced tight between ANTICIPATION and HIGHLAND REEL (R Moore) which shifted in.  In this incident, HELENE HAPPY STAR bumped the hindquarters of ANTICIPATION which became unbalanced.  GARLINGARI was hampered in consequence and shifted out, resulting in NUOVO RECORD being placed in restricted room inside SMART LAYER.  R Moore was reprimanded and advised to ensure that he leaves comfortable racing room for runners on his inside.
D Lane (BIG ORANGE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 2200 Metres he permitted his mount to shift in when not clear of ONE FOOT IN HEAVEN, causing that horse to be checked and to lose the running to which it was rightfully entitled.  D Lane was suspended from riding in races for a period to commence immediately and to expire on Wednesday, 28 December 2016 on which day he may resume race riding (4 Hong Kong racedays).  In assessing penalty, the Stewards took into consideration the status of this race.
Passing the 1800 Metres, QUECHUA was momentarily crowded for room between NUOVO RECORD and ONE FOOT IN HEAVEN, both of which shifted ground marginally.
Approaching the 800 Metres, FLAME HERO raced tight inside ANTICIPATION which in turn raced tight inside SMART LAYER.
Approaching the 700 Metres, SATONO CROWN was steadied away from the heels of BIG ORANGE which commenced to give ground.  BENZINI, which was following SATONO CROWN and awkwardly placed behind that horse, shifted out marginally, resulting in QUECHUA being crowded for room inside ONE FOOT IN HEAVEN.  SATONO CROWN continued to be awkwardly placed behind BIG ORANGE as that horse continued to give ground.
Approaching the 500 Metres, NUOVO RECORD and QUECHUA raced tight.
At the entrance to the Straight, BIG ORANGE and ONE FOOT IN HEAVEN raced tight.
Near the 350 Metres, BIG ORANGE, which was continuing to giving ground, was eased away from the heels of ONE FOOT IN HEAVEN which shifted in.
NUOVO RECORD was not able to obtain clear running until passing the 300 Metres.
Passing the 100 Metres, BENZINI was shifted in away from the heels of ONE FOOT IN HEAVEN which shifted in.
For the majority of the race, SMART LAYER travelled wide and without cover.
The performances of HELENE HAPPY STAR and ANTICIPATION, which finished tailed out, were considered unacceptable.  Before being allowed to race again, HELENE HAPPY STAR and ANTICIPATION will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
After arriving back in quarantine after the race, GARLINGARI was reported to be lame in the right front leg.
A veterinary inspection of SILVERWAVE and HELENE HAPPY STAR immediately following the race did not show any significant findings.
SATONO CROWN and HIGHLAND REEL were sent for sampling.
",2,1.0,HIGHLAND REEL,V623,R Moore,A P O'Brien,126,1069,10,1/2,1.0,1.0,1.0,1.0,2.26.30,1.5,1.0,2.0
23211,20161211-4.html,2016-12-11,Sha Tin,4,2016-253,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.29 24.48 24.55 24.35 23.42 24.13,"
                ONE FOOT IN HEAVEN began only fairly.
From wide barriers, BENZINI and QUECHUA were shifted across behind runners shortly after the start.
Approaching the 2100 Metres, HELENE HAPPY STAR momentarily raced tight between ANTICIPATION and HIGHLAND REEL (R Moore) which shifted in.  In this incident, HELENE HAPPY STAR bumped the hindquarters of ANTICIPATION which became unbalanced.  GARLINGARI was hampered in consequence and shifted out, resulting in NUOVO RECORD being placed in restricted room inside SMART LAYER.  R Moore was reprimanded and advised to ensure that he leaves comfortable racing room for runners on his inside.
D Lane (BIG ORANGE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 2200 Metres he permitted his mount to shift in when not clear of ONE FOOT IN HEAVEN, causing that horse to be checked and to lose the running to which it was rightfully entitled.  D Lane was suspended from riding in races for a period to commence immediately and to expire on Wednesday, 28 December 2016 on which day he may resume race riding (4 Hong Kong racedays).  In assessing penalty, the Stewards took into consideration the status of this race.
Passing the 1800 Metres, QUECHUA was momentarily crowded for room between NUOVO RECORD and ONE FOOT IN HEAVEN, both of which shifted ground marginally.
Approaching the 800 Metres, FLAME HERO raced tight inside ANTICIPATION which in turn raced tight inside SMART LAYER.
Approaching the 700 Metres, SATONO CROWN was steadied away from the heels of BIG ORANGE which commenced to give ground.  BENZINI, which was following SATONO CROWN and awkwardly placed behind that horse, shifted out marginally, resulting in QUECHUA being crowded for room inside ONE FOOT IN HEAVEN.  SATONO CROWN continued to be awkwardly placed behind BIG ORANGE as that horse continued to give ground.
Approaching the 500 Metres, NUOVO RECORD and QUECHUA raced tight.
At the entrance to the Straight, BIG ORANGE and ONE FOOT IN HEAVEN raced tight.
Near the 350 Metres, BIG ORANGE, which was continuing to giving ground, was eased away from the heels of ONE FOOT IN HEAVEN which shifted in.
NUOVO RECORD was not able to obtain clear running until passing the 300 Metres.
Passing the 100 Metres, BENZINI was shifted in away from the heels of ONE FOOT IN HEAVEN which shifted in.
For the majority of the race, SMART LAYER travelled wide and without cover.
The performances of HELENE HAPPY STAR and ANTICIPATION, which finished tailed out, were considered unacceptable.  Before being allowed to race again, HELENE HAPPY STAR and ANTICIPATION will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
After arriving back in quarantine after the race, GARLINGARI was reported to be lame in the right front leg.
A veterinary inspection of SILVERWAVE and HELENE HAPPY STAR immediately following the race did not show any significant findings.
SATONO CROWN and HIGHLAND REEL were sent for sampling.
",3,7.0,ONE FOOT IN HEAVEN,A617,C Soumillon,de Royer Dupre,126,1042,4,7-1/4,12.0,11.0,11.0,13.0,2.27.36,19,8.0,3.0
23212,20161211-4.html,2016-12-11,Sha Tin,4,2016-253,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.29 24.48 24.55 24.35 23.42 24.13,"
                ONE FOOT IN HEAVEN began only fairly.
From wide barriers, BENZINI and QUECHUA were shifted across behind runners shortly after the start.
Approaching the 2100 Metres, HELENE HAPPY STAR momentarily raced tight between ANTICIPATION and HIGHLAND REEL (R Moore) which shifted in.  In this incident, HELENE HAPPY STAR bumped the hindquarters of ANTICIPATION which became unbalanced.  GARLINGARI was hampered in consequence and shifted out, resulting in NUOVO RECORD being placed in restricted room inside SMART LAYER.  R Moore was reprimanded and advised to ensure that he leaves comfortable racing room for runners on his inside.
D Lane (BIG ORANGE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 2200 Metres he permitted his mount to shift in when not clear of ONE FOOT IN HEAVEN, causing that horse to be checked and to lose the running to which it was rightfully entitled.  D Lane was suspended from riding in races for a period to commence immediately and to expire on Wednesday, 28 December 2016 on which day he may resume race riding (4 Hong Kong racedays).  In assessing penalty, the Stewards took into consideration the status of this race.
Passing the 1800 Metres, QUECHUA was momentarily crowded for room between NUOVO RECORD and ONE FOOT IN HEAVEN, both of which shifted ground marginally.
Approaching the 800 Metres, FLAME HERO raced tight inside ANTICIPATION which in turn raced tight inside SMART LAYER.
Approaching the 700 Metres, SATONO CROWN was steadied away from the heels of BIG ORANGE which commenced to give ground.  BENZINI, which was following SATONO CROWN and awkwardly placed behind that horse, shifted out marginally, resulting in QUECHUA being crowded for room inside ONE FOOT IN HEAVEN.  SATONO CROWN continued to be awkwardly placed behind BIG ORANGE as that horse continued to give ground.
Approaching the 500 Metres, NUOVO RECORD and QUECHUA raced tight.
At the entrance to the Straight, BIG ORANGE and ONE FOOT IN HEAVEN raced tight.
Near the 350 Metres, BIG ORANGE, which was continuing to giving ground, was eased away from the heels of ONE FOOT IN HEAVEN which shifted in.
NUOVO RECORD was not able to obtain clear running until passing the 300 Metres.
Passing the 100 Metres, BENZINI was shifted in away from the heels of ONE FOOT IN HEAVEN which shifted in.
For the majority of the race, SMART LAYER travelled wide and without cover.
The performances of HELENE HAPPY STAR and ANTICIPATION, which finished tailed out, were considered unacceptable.  Before being allowed to race again, HELENE HAPPY STAR and ANTICIPATION will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
After arriving back in quarantine after the race, GARLINGARI was reported to be lame in the right front leg.
A veterinary inspection of SILVERWAVE and HELENE HAPPY STAR immediately following the race did not show any significant findings.
SATONO CROWN and HIGHLAND REEL were sent for sampling.
",4,13.0,NUOVO RECORD,V617,Y Iwata,M Saito,122,1027,12,8,11.0,12.0,14.0,14.0,2.27.49,9.6,13.0,4.0
23213,20161211-4.html,2016-12-11,Sha Tin,4,2016-253,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.29 24.48 24.55 24.35 23.42 24.13,"
                ONE FOOT IN HEAVEN began only fairly.
From wide barriers, BENZINI and QUECHUA were shifted across behind runners shortly after the start.
Approaching the 2100 Metres, HELENE HAPPY STAR momentarily raced tight between ANTICIPATION and HIGHLAND REEL (R Moore) which shifted in.  In this incident, HELENE HAPPY STAR bumped the hindquarters of ANTICIPATION which became unbalanced.  GARLINGARI was hampered in consequence and shifted out, resulting in NUOVO RECORD being placed in restricted room inside SMART LAYER.  R Moore was reprimanded and advised to ensure that he leaves comfortable racing room for runners on his inside.
D Lane (BIG ORANGE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 2200 Metres he permitted his mount to shift in when not clear of ONE FOOT IN HEAVEN, causing that horse to be checked and to lose the running to which it was rightfully entitled.  D Lane was suspended from riding in races for a period to commence immediately and to expire on Wednesday, 28 December 2016 on which day he may resume race riding (4 Hong Kong racedays).  In assessing penalty, the Stewards took into consideration the status of this race.
Passing the 1800 Metres, QUECHUA was momentarily crowded for room between NUOVO RECORD and ONE FOOT IN HEAVEN, both of which shifted ground marginally.
Approaching the 800 Metres, FLAME HERO raced tight inside ANTICIPATION which in turn raced tight inside SMART LAYER.
Approaching the 700 Metres, SATONO CROWN was steadied away from the heels of BIG ORANGE which commenced to give ground.  BENZINI, which was following SATONO CROWN and awkwardly placed behind that horse, shifted out marginally, resulting in QUECHUA being crowded for room inside ONE FOOT IN HEAVEN.  SATONO CROWN continued to be awkwardly placed behind BIG ORANGE as that horse continued to give ground.
Approaching the 500 Metres, NUOVO RECORD and QUECHUA raced tight.
At the entrance to the Straight, BIG ORANGE and ONE FOOT IN HEAVEN raced tight.
Near the 350 Metres, BIG ORANGE, which was continuing to giving ground, was eased away from the heels of ONE FOOT IN HEAVEN which shifted in.
NUOVO RECORD was not able to obtain clear running until passing the 300 Metres.
Passing the 100 Metres, BENZINI was shifted in away from the heels of ONE FOOT IN HEAVEN which shifted in.
For the majority of the race, SMART LAYER travelled wide and without cover.
The performances of HELENE HAPPY STAR and ANTICIPATION, which finished tailed out, were considered unacceptable.  Before being allowed to race again, HELENE HAPPY STAR and ANTICIPATION will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
After arriving back in quarantine after the race, GARLINGARI was reported to be lame in the right front leg.
A veterinary inspection of SILVERWAVE and HELENE HAPPY STAR immediately following the race did not show any significant findings.
SATONO CROWN and HIGHLAND REEL were sent for sampling.
",5,14.0,SMART LAYER,A619,Y Take,R Okubo,122,1030,13,8-1/4,8.0,7.0,7.0,5.0,2.27.56,69,4.0,5.0
23214,20161211-4.html,2016-12-11,Sha Tin,4,2016-253,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.29 24.48 24.55 24.35 23.42 24.13,"
                ONE FOOT IN HEAVEN began only fairly.
From wide barriers, BENZINI and QUECHUA were shifted across behind runners shortly after the start.
Approaching the 2100 Metres, HELENE HAPPY STAR momentarily raced tight between ANTICIPATION and HIGHLAND REEL (R Moore) which shifted in.  In this incident, HELENE HAPPY STAR bumped the hindquarters of ANTICIPATION which became unbalanced.  GARLINGARI was hampered in consequence and shifted out, resulting in NUOVO RECORD being placed in restricted room inside SMART LAYER.  R Moore was reprimanded and advised to ensure that he leaves comfortable racing room for runners on his inside.
D Lane (BIG ORANGE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 2200 Metres he permitted his mount to shift in when not clear of ONE FOOT IN HEAVEN, causing that horse to be checked and to lose the running to which it was rightfully entitled.  D Lane was suspended from riding in races for a period to commence immediately and to expire on Wednesday, 28 December 2016 on which day he may resume race riding (4 Hong Kong racedays).  In assessing penalty, the Stewards took into consideration the status of this race.
Passing the 1800 Metres, QUECHUA was momentarily crowded for room between NUOVO RECORD and ONE FOOT IN HEAVEN, both of which shifted ground marginally.
Approaching the 800 Metres, FLAME HERO raced tight inside ANTICIPATION which in turn raced tight inside SMART LAYER.
Approaching the 700 Metres, SATONO CROWN was steadied away from the heels of BIG ORANGE which commenced to give ground.  BENZINI, which was following SATONO CROWN and awkwardly placed behind that horse, shifted out marginally, resulting in QUECHUA being crowded for room inside ONE FOOT IN HEAVEN.  SATONO CROWN continued to be awkwardly placed behind BIG ORANGE as that horse continued to give ground.
Approaching the 500 Metres, NUOVO RECORD and QUECHUA raced tight.
At the entrance to the Straight, BIG ORANGE and ONE FOOT IN HEAVEN raced tight.
Near the 350 Metres, BIG ORANGE, which was continuing to giving ground, was eased away from the heels of ONE FOOT IN HEAVEN which shifted in.
NUOVO RECORD was not able to obtain clear running until passing the 300 Metres.
Passing the 100 Metres, BENZINI was shifted in away from the heels of ONE FOOT IN HEAVEN which shifted in.
For the majority of the race, SMART LAYER travelled wide and without cover.
The performances of HELENE HAPPY STAR and ANTICIPATION, which finished tailed out, were considered unacceptable.  Before being allowed to race again, HELENE HAPPY STAR and ANTICIPATION will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
After arriving back in quarantine after the race, GARLINGARI was reported to be lame in the right front leg.
A veterinary inspection of SILVERWAVE and HELENE HAPPY STAR immediately following the race did not show any significant findings.
SATONO CROWN and HIGHLAND REEL were sent for sampling.
",6,10.0,BENZINI,A618,R Myers,A Bull,126,1055,11,8-1/2,14.0,13.0,13.0,10.0,2.27.57,99,10.0,6.0
23215,20161211-4.html,2016-12-11,Sha Tin,4,2016-253,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.29 24.48 24.55 24.35 23.42 24.13,"
                ONE FOOT IN HEAVEN began only fairly.
From wide barriers, BENZINI and QUECHUA were shifted across behind runners shortly after the start.
Approaching the 2100 Metres, HELENE HAPPY STAR momentarily raced tight between ANTICIPATION and HIGHLAND REEL (R Moore) which shifted in.  In this incident, HELENE HAPPY STAR bumped the hindquarters of ANTICIPATION which became unbalanced.  GARLINGARI was hampered in consequence and shifted out, resulting in NUOVO RECORD being placed in restricted room inside SMART LAYER.  R Moore was reprimanded and advised to ensure that he leaves comfortable racing room for runners on his inside.
D Lane (BIG ORANGE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 2200 Metres he permitted his mount to shift in when not clear of ONE FOOT IN HEAVEN, causing that horse to be checked and to lose the running to which it was rightfully entitled.  D Lane was suspended from riding in races for a period to commence immediately and to expire on Wednesday, 28 December 2016 on which day he may resume race riding (4 Hong Kong racedays).  In assessing penalty, the Stewards took into consideration the status of this race.
Passing the 1800 Metres, QUECHUA was momentarily crowded for room between NUOVO RECORD and ONE FOOT IN HEAVEN, both of which shifted ground marginally.
Approaching the 800 Metres, FLAME HERO raced tight inside ANTICIPATION which in turn raced tight inside SMART LAYER.
Approaching the 700 Metres, SATONO CROWN was steadied away from the heels of BIG ORANGE which commenced to give ground.  BENZINI, which was following SATONO CROWN and awkwardly placed behind that horse, shifted out marginally, resulting in QUECHUA being crowded for room inside ONE FOOT IN HEAVEN.  SATONO CROWN continued to be awkwardly placed behind BIG ORANGE as that horse continued to give ground.
Approaching the 500 Metres, NUOVO RECORD and QUECHUA raced tight.
At the entrance to the Straight, BIG ORANGE and ONE FOOT IN HEAVEN raced tight.
Near the 350 Metres, BIG ORANGE, which was continuing to giving ground, was eased away from the heels of ONE FOOT IN HEAVEN which shifted in.
NUOVO RECORD was not able to obtain clear running until passing the 300 Metres.
Passing the 100 Metres, BENZINI was shifted in away from the heels of ONE FOOT IN HEAVEN which shifted in.
For the majority of the race, SMART LAYER travelled wide and without cover.
The performances of HELENE HAPPY STAR and ANTICIPATION, which finished tailed out, were considered unacceptable.  Before being allowed to race again, HELENE HAPPY STAR and ANTICIPATION will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
After arriving back in quarantine after the race, GARLINGARI was reported to be lame in the right front leg.
A veterinary inspection of SILVERWAVE and HELENE HAPPY STAR immediately following the race did not show any significant findings.
SATONO CROWN and HIGHLAND REEL were sent for sampling.
",7,6.0,GARLINGARI,A616,S Pasquier,Barande-Barbe,126,970,8,9-3/4,9.0,8.0,8.0,11.0,2.27.80,86,12.0,7.0
